order_id,eligibility,order_type
60,"['F18', 'F19', 'F20']",real
61,"['F18', 'F19', 'F20']",real
62,"['F17', 'F18', 'F19', 'F20']",real
63,"['F18', 'F19', 'F20']",real
64,"['F17', 'F18', 'F19', 'F20']",real
65,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
66,"['F18', 'F19', 'F20']",real
67,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
68,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
69,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
70,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
71,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
72,"['F18', 'F19', 'F20']",real
73,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
74,"['F17', 'F18', 'F19', 'F20']",real
75,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
76,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
77,"['F17', 'F18', 'F19', 'F20']",real
78,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
79,"['F18', 'F19', 'F20']",real
80,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
81,"['F17', 'F18', 'F19', 'F20']",real
82,"['F17', 'F18', 'F19', 'F20']",real
83,"['F17', 'F18', 'F19', 'F20']",real
84,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
85,"['F17', 'F18', 'F19', 'F20']",real
86,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
87,"['F17', 'F18', 'F19', 'F20']",real
88,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
89,"['F18', 'F19', 'F20']",real
90,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
91,"['F17', 'F18', 'F19', 'F20']",real
92,"['F17', 'F18', 'F19', 'F20']",real
93,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
94,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
95,"['F18', 'F19', 'F20']",real
96,"['F18', 'F19', 'F20']",real
97,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
98,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
99,"['F17', 'F18', 'F19', 'F20']",real
100,"['F18', 'F19', 'F20']",real
101,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
102,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
103,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
104,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
105,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
106,"['F18', 'F19', 'F20']",real
107,"['F18', 'F19', 'F20']",real
108,"['F16', 'F17', 'F18', 'F19', 'F20']",real
109,"['F16', 'F17', 'F18', 'F19', 'F20']",real
110,"['F18', 'F19', 'F20']",real
111,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
112,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
113,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
114,"['F17', 'F18', 'F19', 'F20']",real
115,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
116,"['F18', 'F19', 'F20']",real
117,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
118,"['F18', 'F19', 'F20']",real
119,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
120,"['F18', 'F19', 'F20']",real
121,"['F18', 'F19', 'F20']",real
122,"['F18', 'F19', 'F20']",real
123,"['F16', 'F17', 'F18', 'F19', 'F20']",real
124,"['F18', 'F19', 'F20']",real
125,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
126,"['F18', 'F19', 'F20']",real
127,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
128,"['F16', 'F17', 'F18', 'F19', 'F20']",real
129,"['F18', 'F19', 'F20']",real
130,"['F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
131,"['F17', 'F18', 'F19', 'F20']",real
132,"['F17', 'F18', 'F19', 'F20']",real
133,"['F17', 'F18', 'F19', 'F20']",real
134,"['F17', 'F18', 'F19', 'F20']",real
135,"['F17', 'F18', 'F19', 'F20']",real
136,"['F17', 'F18', 'F19', 'F20']",real
137,"['F18', 'F19', 'F20']",real
138,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
139,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
140,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
141,"['F18', 'F19', 'F20']",real
142,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
143,"['F17', 'F18', 'F19', 'F20']",real
144,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
145,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
146,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
147,"['F17', 'F18', 'F19', 'F20']",real
148,"['F17', 'F18', 'F19', 'F20']",real
149,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
150,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
151,"['F17', 'F18', 'F19', 'F20']",real
152,"['F17', 'F18', 'F19', 'F20']",real
153,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
154,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
155,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
156,"['F18', 'F19', 'F20']",real
157,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
158,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
159,"['F18', 'F19', 'F20']",real
160,"['F16', 'F17', 'F18', 'F19', 'F20']",real
161,"['F17', 'F18', 'F19', 'F20']",real
162,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
163,"['F18', 'F19', 'F20']",real
164,"['F17', 'F18', 'F19', 'F20']",real
165,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
166,"['F18', 'F19', 'F20']",real
167,"['F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
168,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
169,"['F17', 'F18', 'F19', 'F20']",real
170,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
171,"['F17', 'F18', 'F19', 'F20']",real
172,"['F18', 'F19', 'F20']",real
173,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
174,"['F16', 'F17', 'F18', 'F19', 'F20']",real
175,"['F17', 'F18', 'F19', 'F20']",real
176,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
177,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
178,"['F16', 'F17', 'F18', 'F19', 'F20']",real
179,"['F16', 'F17', 'F18', 'F19', 'F20']",real
180,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
181,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
182,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
183,"['F17', 'F18', 'F19', 'F20']",real
184,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
185,"['F18', 'F19', 'F20']",real
186,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
187,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
188,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
189,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
190,"['F17', 'F18', 'F19', 'F20']",real
191,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
192,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
193,"['F18', 'F19', 'F20']",real
194,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
195,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
196,"['F16', 'F17', 'F18', 'F19', 'F20']",real
197,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
198,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
199,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
200,"['F18', 'F19', 'F20']",real
201,"['F16', 'F17', 'F18', 'F19', 'F20']",real
202,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
203,"['F17', 'F18', 'F19', 'F20']",real
204,"['F16', 'F17', 'F18', 'F19', 'F20']",real
205,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
206,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
207,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
208,"['F18', 'F19', 'F20']",real
209,"['F17', 'F18', 'F19', 'F20']",real
210,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
211,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
212,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
213,"['F18', 'F19', 'F20']",real
214,"['F18', 'F19', 'F20']",real
215,"['F18', 'F19', 'F20']",real
216,"['F18', 'F19', 'F20']",real
217,"['F16', 'F17', 'F18', 'F19', 'F20']",real
218,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
219,"['F18', 'F19', 'F20']",real
220,"['F17', 'F18', 'F19', 'F20']",real
221,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
222,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
223,"['F17', 'F18', 'F19', 'F20']",real
224,"['F17', 'F18', 'F19', 'F20']",real
225,"['F18', 'F19', 'F20']",real
226,"['F18', 'F19', 'F20']",real
227,"['F16', 'F17', 'F18', 'F19', 'F20']",real
228,"['F17', 'F18', 'F19', 'F20']",real
229,"['F17', 'F18', 'F19', 'F20']",real
230,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
231,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
232,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
233,"['F16', 'F17', 'F18', 'F19', 'F20']",real
234,"['F17', 'F18', 'F19', 'F20']",real
235,"['F18', 'F19', 'F20']",real
236,"['F18', 'F19', 'F20']",real
237,"['F17', 'F18', 'F19', 'F20']",real
238,"['F17', 'F18', 'F19', 'F20']",real
239,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
240,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
241,"['F18', 'F19', 'F20']",real
242,"['F18', 'F19', 'F20']",real
243,"['F17', 'F18', 'F19', 'F20']",real
244,"['F18', 'F19', 'F20']",real
245,"['F18', 'F19', 'F20']",real
246,"['F18', 'F19', 'F20']",real
247,"['F18', 'F19', 'F20']",real
248,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
249,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
250,"['F18', 'F19', 'F20']",real
251,"['F17', 'F18', 'F19', 'F20']",real
252,"['F17', 'F18', 'F19', 'F20']",real
253,"['F17', 'F18', 'F19', 'F20']",real
254,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
255,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
256,"['F18', 'F19', 'F20']",real
257,"['F18', 'F19', 'F20']",real
258,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
259,"['F18', 'F19', 'F20']",real
260,"['F18', 'F19', 'F20']",real
261,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
262,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
263,"['F17', 'F18', 'F19', 'F20']",real
264,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
265,"['F17', 'F18', 'F19', 'F20']",real
266,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
267,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
268,"['F16', 'F17', 'F18', 'F19', 'F20']",real
269,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
270,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
271,"['F16', 'F17', 'F18', 'F19', 'F20']",real
272,"['F16', 'F17', 'F18', 'F19', 'F20']",real
273,"['F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
274,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
275,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
276,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
277,"['F16', 'F17', 'F18', 'F19', 'F20']",real
278,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
279,"['F17', 'F18', 'F19', 'F20']",real
280,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
281,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
282,"['F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
283,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
284,"['F17', 'F18', 'F19', 'F20']",real
285,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
286,"['F18', 'F19', 'F20']",real
287,"['F16', 'F17', 'F18', 'F19', 'F20']",real
288,"['F18', 'F19', 'F20']",real
289,"['F17', 'F18', 'F19', 'F20']",real
290,"['F18', 'F19', 'F20']",real
291,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
292,"['F16', 'F17', 'F18', 'F19', 'F20']",real
293,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
294,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
295,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
296,"['F18', 'F19', 'F20']",real
297,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
298,"['F18', 'F19', 'F20']",real
299,"['F16', 'F17', 'F18', 'F19', 'F20']",real
300,"['F18', 'F19', 'F20']",real
301,"['F16', 'F17', 'F18', 'F19', 'F20']",real
302,"['F18', 'F19', 'F20']",real
303,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
304,"['F18', 'F19', 'F20']",real
305,"['F18', 'F19', 'F20']",real
306,"['F17', 'F18', 'F19', 'F20']",real
307,"['F16', 'F17', 'F18', 'F19', 'F20']",real
308,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
309,"['F18', 'F19', 'F20']",real
310,"['F17', 'F18', 'F19', 'F20']",real
311,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
312,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
313,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
314,"['F18', 'F19', 'F20']",real
315,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
316,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
317,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
318,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
319,"['F16', 'F17', 'F18', 'F19', 'F20']",real
320,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
321,"['F17', 'F18', 'F19', 'F20']",real
322,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
323,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
324,"['F17', 'F18', 'F19', 'F20']",real
325,"['F17', 'F18', 'F19', 'F20']",real
326,"['F17', 'F18', 'F19', 'F20']",real
327,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
328,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
329,"['F17', 'F18', 'F19', 'F20']",real
330,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
331,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
332,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
333,"['F16', 'F17', 'F18', 'F19', 'F20']",real
334,"['F16', 'F17', 'F18', 'F19', 'F20']",real
335,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
336,"['F18', 'F19', 'F20']",real
337,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
338,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
339,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
340,"['F17', 'F18', 'F19', 'F20']",real
341,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
342,"['F17', 'F18', 'F19', 'F20']",real
343,"['F17', 'F18', 'F19', 'F20']",real
344,"['F16', 'F17', 'F18', 'F19', 'F20']",real
345,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
346,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
347,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
348,"['F18', 'F19', 'F20']",real
349,"['F16', 'F17', 'F18', 'F19', 'F20']",real
350,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
351,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
352,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
353,"['F16', 'F17', 'F18', 'F19', 'F20']",real
354,"['F18', 'F19', 'F20']",real
355,"['F17', 'F18', 'F19', 'F20']",real
356,"['F16', 'F17', 'F18', 'F19', 'F20']",real
357,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
358,"['F16', 'F17', 'F18', 'F19', 'F20']",real
359,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
