order_id,eligibility,order_type
81,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
82,"['F17', 'F18', 'F19', 'F20']",real
83,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
84,"['F17', 'F18', 'F19', 'F20']",real
85,"['F16', 'F17', 'F18', 'F19', 'F20']",real
86,"['F18', 'F19', 'F20']",real
87,"['F16', 'F17', 'F18', 'F19', 'F20']",real
88,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
89,"['F18', 'F19', 'F20']",real
90,"['F17', 'F18', 'F19', 'F20']",real
91,"['F17', 'F18', 'F19', 'F20']",real
92,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
93,"['F18', 'F19', 'F20']",real
94,"['F18', 'F19', 'F20']",real
95,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
96,"['F18', 'F19', 'F20']",real
97,"['F16', 'F17', 'F18', 'F19', 'F20']",real
98,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
99,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
100,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
101,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
102,"['F17', 'F18', 'F19', 'F20']",real
103,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
104,"['F17', 'F18', 'F19', 'F20']",real
105,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
106,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
107,"['F18', 'F19', 'F20']",real
108,"['F18', 'F19', 'F20']",real
109,"['F17', 'F18', 'F19', 'F20']",real
110,"['F17', 'F18', 'F19', 'F20']",real
111,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
112,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
113,"['F18', 'F19', 'F20']",real
114,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
115,"['F16', 'F17', 'F18', 'F19', 'F20']",real
116,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
117,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
118,"['F18', 'F19', 'F20']",real
119,"['F18', 'F19', 'F20']",real
120,"['F16', 'F17', 'F18', 'F19', 'F20']",real
121,"['F18', 'F19', 'F20']",real
122,"['F18', 'F19', 'F20']",real
123,"['F17', 'F18', 'F19', 'F20']",real
124,"['F18', 'F19', 'F20']",real
125,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
126,"['F18', 'F19', 'F20']",real
127,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
128,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
129,"['F17', 'F18', 'F19', 'F20']",real
130,"['F16', 'F17', 'F18', 'F19', 'F20']",real
131,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
132,"['F16', 'F17', 'F18', 'F19', 'F20']",real
133,"['F17', 'F18', 'F19', 'F20']",real
134,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
135,"['F16', 'F17', 'F18', 'F19', 'F20']",real
136,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
137,"['F18', 'F19', 'F20']",real
138,"['F17', 'F18', 'F19', 'F20']",real
139,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
140,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
141,"['F17', 'F18', 'F19', 'F20']",real
142,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
143,"['F18', 'F19', 'F20']",real
144,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
145,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
146,"['F16', 'F17', 'F18', 'F19', 'F20']",real
147,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
148,"['F16', 'F17', 'F18', 'F19', 'F20']",real
149,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
150,"['F16', 'F17', 'F18', 'F19', 'F20']",real
151,"['F18', 'F19', 'F20']",real
152,"['F17', 'F18', 'F19', 'F20']",real
153,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
154,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
155,"['F17', 'F18', 'F19', 'F20']",real
156,"['F17', 'F18', 'F19', 'F20']",real
157,"['F18', 'F19', 'F20']",real
158,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
159,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
160,"['F17', 'F18', 'F19', 'F20']",real
161,"['F17', 'F18', 'F19', 'F20']",real
162,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
163,"['F18', 'F19', 'F20']",real
164,"['F18', 'F19', 'F20']",real
165,"['F17', 'F18', 'F19', 'F20']",real
166,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
167,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
168,"['F18', 'F19', 'F20']",real
169,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
170,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
171,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
172,"['F17', 'F18', 'F19', 'F20']",real
173,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
174,"['F18', 'F19', 'F20']",real
175,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
176,"['F18', 'F19', 'F20']",real
177,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
178,"['F17', 'F18', 'F19', 'F20']",real
179,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
180,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
181,"['F16', 'F17', 'F18', 'F19', 'F20']",real
182,"['F18', 'F19', 'F20']",real
183,"['F18', 'F19', 'F20']",real
184,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
185,"['F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
186,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
187,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
188,"['F18', 'F19', 'F20']",real
189,"['F17', 'F18', 'F19', 'F20']",real
190,"['F17', 'F18', 'F19', 'F20']",real
191,"['F18', 'F19', 'F20']",real
192,"['F16', 'F17', 'F18', 'F19', 'F20']",real
193,"['F17', 'F18', 'F19', 'F20']",real
194,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
195,"['F18', 'F19', 'F20']",real
196,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
197,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
198,"['F18', 'F19', 'F20']",real
199,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
200,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
201,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
202,"['F17', 'F18', 'F19', 'F20']",real
203,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
204,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
205,"['F17', 'F18', 'F19', 'F20']",real
206,"['F16', 'F17', 'F18', 'F19', 'F20']",real
207,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
208,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
209,"['F17', 'F18', 'F19', 'F20']",real
210,"['F18', 'F19', 'F20']",real
211,"['F17', 'F18', 'F19', 'F20']",real
212,"['F18', 'F19', 'F20']",real
213,"['F18', 'F19', 'F20']",real
214,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
215,"['F17', 'F18', 'F19', 'F20']",real
216,"['F17', 'F18', 'F19', 'F20']",real
217,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
218,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
219,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
220,"['F16', 'F17', 'F18', 'F19', 'F20']",real
221,"['F18', 'F19', 'F20']",real
222,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
223,"['F16', 'F17', 'F18', 'F19', 'F20']",real
224,"['F16', 'F17', 'F18', 'F19', 'F20']",real
225,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
226,"['F17', 'F18', 'F19', 'F20']",real
227,"['F16', 'F17', 'F18', 'F19', 'F20']",real
228,"['F16', 'F17', 'F18', 'F19', 'F20']",real
229,"['F18', 'F19', 'F20']",real
230,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
231,"['F17', 'F18', 'F19', 'F20']",real
232,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
233,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
234,"['F17', 'F18', 'F19', 'F20']",real
235,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
236,"['F17', 'F18', 'F19', 'F20']",real
237,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
238,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
239,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
240,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
241,"['F18', 'F19', 'F20']",real
242,"['F17', 'F18', 'F19', 'F20']",real
243,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
244,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
245,"['F18', 'F19', 'F20']",real
246,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
247,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
248,"['F18', 'F19', 'F20']",real
249,"['F16', 'F17', 'F18', 'F19', 'F20']",real
250,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
251,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
252,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
253,"['F17', 'F18', 'F19', 'F20']",real
254,"['F17', 'F18', 'F19', 'F20']",real
255,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
256,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
257,"['F16', 'F17', 'F18', 'F19', 'F20']",real
258,"['F16', 'F17', 'F18', 'F19', 'F20']",real
259,"['F16', 'F17', 'F18', 'F19', 'F20']",real
260,"['F17', 'F18', 'F19', 'F20']",real
261,"['F17', 'F18', 'F19', 'F20']",real
262,"['F17', 'F18', 'F19', 'F20']",real
263,"['F17', 'F18', 'F19', 'F20']",real
264,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
265,"['F17', 'F18', 'F19', 'F20']",real
266,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
267,"['F18', 'F19', 'F20']",real
268,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
269,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
270,"['F18', 'F19', 'F20']",real
271,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
272,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
273,"['F17', 'F18', 'F19', 'F20']",real
274,"['F18', 'F19', 'F20']",real
275,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
276,"['F18', 'F19', 'F20']",real
277,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
278,"['F18', 'F19', 'F20']",real
279,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
280,"['F17', 'F18', 'F19', 'F20']",real
281,"['F17', 'F18', 'F19', 'F20']",real
282,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
283,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
284,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
285,"['F17', 'F18', 'F19', 'F20']",real
286,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
287,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
288,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
289,"['F17', 'F18', 'F19', 'F20']",real
290,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
291,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
292,"['F17', 'F18', 'F19', 'F20']",real
293,"['F17', 'F18', 'F19', 'F20']",real
294,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
295,"['F17', 'F18', 'F19', 'F20']",real
296,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
297,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
298,"['F16', 'F17', 'F18', 'F19', 'F20']",real
299,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
300,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
301,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
302,"['F17', 'F18', 'F19', 'F20']",real
303,"['F18', 'F19', 'F20']",real
304,"['F16', 'F17', 'F18', 'F19', 'F20']",real
305,"['F18', 'F19', 'F20']",real
306,"['F17', 'F18', 'F19', 'F20']",real
307,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
308,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
309,"['F17', 'F18', 'F19', 'F20']",real
310,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
311,"['F17', 'F18', 'F19', 'F20']",real
312,"['F16', 'F17', 'F18', 'F19', 'F20']",real
313,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
314,"['F17', 'F18', 'F19', 'F20']",real
315,"['F18', 'F19', 'F20']",real
316,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
317,"['F16', 'F17', 'F18', 'F19', 'F20']",real
318,"['F18', 'F19', 'F20']",real
319,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
320,"['F17', 'F18', 'F19', 'F20']",real
321,"['F18', 'F19', 'F20']",real
322,"['F18', 'F19', 'F20']",real
323,"['F17', 'F18', 'F19', 'F20']",real
324,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
325,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
326,"['F17', 'F18', 'F19', 'F20']",real
327,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
328,"['F17', 'F18', 'F19', 'F20']",real
329,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
330,"['F17', 'F18', 'F19', 'F20']",real
331,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
332,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
333,"['F18', 'F19', 'F20']",real
334,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
335,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
336,"['F16', 'F17', 'F18', 'F19', 'F20']",real
337,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
338,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
339,"['F18', 'F19', 'F20']",real
340,"['F16', 'F17', 'F18', 'F19', 'F20']",real
341,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
342,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
343,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
344,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
345,"['F17', 'F18', 'F19', 'F20']",real
346,"['F18', 'F19', 'F20']",real
347,"['F18', 'F19', 'F20']",real
348,"['F17', 'F18', 'F19', 'F20']",real
349,"['F18', 'F19', 'F20']",real
350,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
351,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
352,"['F18', 'F19', 'F20']",real
353,"['F16', 'F17', 'F18', 'F19', 'F20']",real
354,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
355,"['F17', 'F18', 'F19', 'F20']",real
356,"['F18', 'F19', 'F20']",real
357,"['F18', 'F19', 'F20']",real
358,"['F17', 'F18', 'F19', 'F20']",real
359,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
360,"['F17', 'F18', 'F19', 'F20']",real
361,"['F18', 'F19', 'F20']",real
362,"['F18', 'F19', 'F20']",real
363,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
364,"['F18', 'F19', 'F20']",real
